Codigo,Nombre,Categoria,Tecnologia,Estado,Departamento,Municipio,Ubicación,Altitud,Fecha_instalacion,Fecha_suspension,Area Operativa,Corriente,Area Hidrografica,Zona Hidrografica,Subzona hidrografica,Entidad
21050080,CAMP KM-48 [21050080],Pluviométrica,Convencional,Suspendida,Cauca,Inzá,"(2.5, -76.2)",3500,1970-06-15,1975-12-15,Area Operativa 04 - Huila-Caquetá,Quebrada Sate,Magdalena Cauca,Alto Magdalena,Río Páez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21077030,VICHECITO [21077030],Limnimétrica,Convencional,Suspendida,Huila,Yaguará,"(2.501, -75.54958333)",620,1984-11-15,2011-07-21,Area Operativa 04 - Huila-Caquetá,Magdalena,Magdalena Cauca,Alto Magdalena,Río Yaguará y Río Iquira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26025070,GABRIEL LOPEZ [26025070],Climática Ordinaria,Convencional,Activa,Cauca,Totoró,"(2.50975, -76.28905556)",371,1971-04-15,,Area Operativa 09 - Cauca-Valle-Caldas,Napi,Magdalena Cauca,Cauca,Río Palacé,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26020190,GABRIEL LOPEZ [26020190],Pluviométrica,Convencional,Activa,Cauca,Totoró,"(2.50975, -76.28905556)",371,1970-06-15,,Area Operativa 09 - Cauca-Valle-Caldas,Napi,Magdalena Cauca,Cauca,Río Palacé,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21050140,HATILLO EL [21050140],Pluviométrica,Convencional,Activa,Huila,Tesalia,"(2.51077778, -75.61566667)",900,1975-11-15,,Area Operativa 04 - Huila-Caquetá,Napi,Magdalena Cauca,Alto Magdalena,Río Yaguará y Río Iquira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26027080,TOTORO [26027080],Limnimétrica,Convencional,Activa,Cauca,Totoró,"(2.51247222, -76.40377778)",2551,1961-05-15,,Area Operativa 09 - Cauca-Valle-Caldas,Cofre,Magdalena Cauca,Cauca,Río Palacé,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26037010,REMOLINO [26037010],Limnigráfica,Convencional,Activa,Cauca,El Tambo (Cauca),"(2.51463889, -76.83133333)",1623,1966-05-15,,Area Operativa 09 - Cauca-Valle-Caldas,Sucio,Magdalena Cauca,Cauca,Rio Salado y otros directos Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
53070080,VEINTE DE JULIO [53070080],Pluviométrica,Convencional,Suspendida,Cauca,El Tambo (Cauca),"(2.53066667, -76.9865)",2268,1987-10-14 19:00,2019-02-20 5:00,Area Operativa 09 - Cauca-Valle-Caldas,0,Pacifico,Tapaje - Dagua - Directos,Río San Juan del Micay,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26020130,TOTORO [26020130],Pluviométrica,Convencional,Activa,Cauca,Totoró,"(2.54183333, -76.41880556)",2427,1985-10-15,,Area Operativa 09 - Cauca-Valle-Caldas,Palace,Magdalena Cauca,Cauca,Río Palacé,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21050200,ESCUELA RIOSUCIO [21050200],Pluviométrica,Convencional,Suspendida,Cauca,Inzá,"(2.51666667, -76.23333333)",2700,1980-06-15,1983-10-15,Area Operativa 04 - Huila-Caquetá,Sucio,Magdalena Cauca,Cauca,Río Palacé,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27020410,PLANCHA LA  [27020410],Pluviométrica,Convencional,Activa,Antioquia,Anorí,"(7.13333333, -75.21666667)",1225,1988-02-15,,Area Operativa 01 - Antioquia-Chocó,Porce,Magdalena Cauca,Nechí,Alto Nechí,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.
35017030,ALTO COROZAL [35017030],Limnimétrica,Convencional,Suspendida,Meta,Castilla La Nueva,"(3.8, -73.58333333)",331,1979-05-15,1990-01-15,Area Operativa 03 - Meta-Guaviare-Guainía,Guamal,Orinoco,Meta,Rio Metica (Guamal - Humadea),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35015010,NUTRIA LA [35015010],Climática Ordinaria,Convencional,Suspendida,Meta,Castilla La Nueva,"(3.8, -73.43333333)",230,1968-05-15,1975-09-15,Area Operativa 03 - Meta-Guaviare-Guainía,Guamal,Orinoco,Meta,Rio Metica (Guamal - Humadea),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26027200,PUENTE CARRETERA  - AUT [26027200],Limnimétrica,Automática con Telemetría,Activa,Cauca,Popayán,"(2.53675, -76.55844444)",1744,1969-10-14 19:00,,Area Operativa 09 - Cauca-Valle-Caldas,Palace,Magdalena Cauca,Cauca,Río Palacé,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
52047020,PUENTE JUANAMBU  - AUT [52047020],Limnigráfica,Automática con Telemetría,Activa,Nariño,Taminango,"(1.51747222, -77.31033333)",760,1980-09-14 19:00,,Area Operativa 07 - Nariño-Putumayo,Juanambu,Pacifico,Patía,Río Juananbú,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
22060090,OLAYA HERRERA [22060090],Pluviométrica,Convencional,Activa,Tolima,Ortega,"(3.81541667, -75.33005556)",450,1973-07-15,,Area Operativa 10 - Tolima,Manacacias,Magdalena Cauca,Saldaña,"Río Tetuán, Río Ortega",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
31097020,PUERTO INIRIDA [31097020],Limnigráfica,Convencional,Activa,Guainía,Inírida,"(3.86766667, -67.93169444)",100,1984-02-14 19:00,,Area Operativa 03 - Meta-Guaviare-Guainía,Inirida,Orinoco,Inírida,"R._Inírida_(mi),_hasta_bocas_Caño_Bocón,_y_R._Las Viñas",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21130010,PURIFICACION [21130010],Pluviométrica,Convencional,Activa,Tolima,Purificación,"(3.84733333, -74.9365)",305,1958-05-15,,Area Operativa 10 - Tolima,Orotoy,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21135020,JABALCON [21135020],Climática Ordinaria,Convencional,Activa,Tolima,Saldaña,"(3.85583333, -75.01572222)",332,1963-05-15,,Area Operativa 10 - Tolima,Orotoy,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21137020,PURIFICACION 1 [21137020],Limnigráfica,Convencional,Activa,Tolima,Purificación,"(3.85919444, -74.95911111)",314,1968-08-15,,Area Operativa 10 - Tolima,Chenche,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35010070,GUAMAL [35010070],Pluviométrica,Convencional,Activa,Meta,Guamal (Meta),"(3.87833333, -73.75861111)",525,1978-04-15,,Area Operativa 03 - Meta-Guaviare-Guainía,Inirida,Orinoco,Meta,Rio Metica (Guamal - Humadea),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26100690,PLACER EL [26100690],Pluviométrica,Convencional,Activa,Valle del Cauca,Buga,"(3.87894444, -76.10055556)",2132,1971-01-15,,Area Operativa 09 - Cauca-Valle-Caldas,Inirida,Magdalena Cauca,Cauca,Ríos Tulua y Morales,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35017080,OROTOY [35017080],Limnimétrica,Convencional,Suspendida,Meta,Castilla La Nueva,"(3.83333333, -73.61666667)",358,1979-06-15,1985-11-15,Area Operativa 03 - Meta-Guaviare-Guainía,Orotoy,Orinoco,Meta,Rio Metica (Guamal - Humadea),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21137070,PURIFICACION  2 [21137070],Limnigráfica,Convencional,Suspendida,Tolima,Purificación,"(3.86666667, -74.95)",310,1974-12-15,1981-09-15,Area Operativa 10 - Tolima,Chenche,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21170050,PALO GORDO [21170050],Pluviométrica,Convencional,Suspendida,Tolima,Purificación,"(3.86666667, -74.88333333)",360,1984-10-15,2002-02-15,Area Operativa 10 - Tolima,Chenche,Magdalena Cauca,Alto Magdalena,Directos Magdalena entre ríos Cabrera y Sumapaz,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35125020,VUELTA LARGA [35125020],Climática Principal,Convencional,Suspendida,Meta,Puerto López,"(3.86666667, -72.2)",200,1987-03-15,1989-08-15,Area Operativa 03 - Meta-Guaviare-Guainía,Chenche,Orinoco,Meta,Río Manacacias,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
53115020,COLPUERTOS [53115020],Climática Principal,Convencional,Suspendida,Valle del Cauca,Buenaventura,"(3.88333333, -77.06666667)",10,1969-04-15,2002-03-15,Area Operativa 09 - Cauca-Valle-Caldas,Inirida,Pacifico,Tapaje - Dagua - Directos,Dagua - Buenaventura - Bahia Málaga,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21160060,LOZANIA [21160060],Pluviométrica,Convencional,Suspendida,Tolima,Purificación,"(3.88333333, -74.78333333)",380,1959-10-15,1971-10-15,Area Operativa 10 - Tolima,Inirida,Magdalena Cauca,Alto Magdalena,Río Prado,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23087660,PUENTE LA FERIA  - AUT [23087660],Limnigráfica,Automática con Telemetría,Activa,Antioquia,Marinilla,"(6.17266667, -75.33786111)",2100,1992-05-14 19:00,,Area Operativa 01 - Antioquia-Chocó,Marinilla,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35010150,YAGUARITO [35010150],Pluviométrica,Convencional,Activa,Meta,San Carlos De Guaroa,"(3.88333333, -73.34)",275,1994-01-15,,Area Operativa 03 - Meta-Guaviare-Guainía,Inirida,Orinoco,Meta,Rio Metica (Guamal - Humadea),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26097040,VERGEL EL [26097040],Limnigráfica,Automática con Telemetría,Activa,Valle del Cauca,Buga,"(3.88825, -76.26419444)",111,1967-08-15,,Area Operativa 09 - Cauca-Valle-Caldas,Guadalajara,Magdalena Cauca,Cauca,Ríos Guadalajara y San Pedro,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26100800,NOGALES ALTAGRACIA [26100800],Pluviométrica,Convencional,Activa,Valle del Cauca,Buga,"(3.88866667, -76.06583333)",2507,1974-11-15,,Area Operativa 09 - Cauca-Valle-Caldas,Guadalajara,Magdalena Cauca,Cauca,Ríos Tulua y Morales,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26080290,MEDIACANOA-ALERTAS [26080290],Pluviométrica,Convencional,Activa,Valle del Cauca,Yotoco,"(3.89088889, -76.35083333)",962,1979-09-15,,Area Operativa 09 - Cauca-Valle-Caldas,Guadalajara,Magdalena Cauca,Cauca,Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21160200,CONC L BUSTAMANTE [21160200],Pluviométrica,Convencional,Activa,Tolima,Villarrica,"(3.89305556, -74.57080556)",1613,1980-08-15,,Area Operativa 10 - Tolima,Guadalajara,Magdalena Cauca,Alto Magdalena,Río Prado,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21165030,LOZANIA [21165030],Pluviométrica,Convencional,Activa,Tolima,Purificación,"(3.89791667, -74.77152778)",394,1972-03-15,,Area Operativa 10 - Tolima,0,Magdalena Cauca,Alto Magdalena,Río Prado,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
22050100,GUAYABOS LOS [22050100],Pluviométrica,Convencional,Activa,Tolima,Coyaima,"(4.65655556, -75.09694444)",330,1986-11-15,,Area Operativa 10 - Tolima,Quebrada La Baja,Magdalena Cauca,Alto Magdalena,Río Totare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21206560,INEM KENNEDY [21206560],Climática Ordinaria,Convencional,Activa,Bogotá,"Bogota, D.C","(4.66111111, -74.13477778)",2580,1998-07-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Quebrada La Baja,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21250460,VENADILLO [21250460],Pluviométrica,Convencional,Activa,Tolima,Venadillo,"(4.66380556, -74.91775)",430,1974-12-15,,Area Operativa 10 - Tolima,Quebrada La Baja,Magdalena Cauca,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
32197010,ARABIA ARRECIFAL [32197010],Limnimétrica,Convencional,Suspendida,Guainía,Barranco Mina,"(3.88333333, -68.4)",96,1983-12-15,2001-12-15,Area Operativa 03 - Meta-Guaviare-Guainía,Guaviare,Orinoco,Guaviare,Bajo Guaviare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21167100,ESPERANZA FINCA [21167100],Limnigráfica,Convencional,Suspendida,Tolima,Cunday,"(3.89366667, -74.76494444)",422,1996-05-15,2010-09-29,Area Operativa 10 - Tolima,Quebrada La Baja,Magdalena Cauca,Alto Magdalena,Río Prado,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21206230,VEGAS LAS HACIENDA [21206230],Climática Ordinaria,Convencional,Suspendida,Bogotá,"Bogota, D.C","(4.66166667, -74.15141944)",2543,1987-08-15,2011-05-10,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Quebrada La Baja,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
54087020,NOANAMA PUEBLO [54087020],Limnimétrica,Convencional,Suspendida,Chocó,Istmina,"(4.66666667, -76.95)",16,1966-05-15,1977-03-15,Area Operativa 09 - Cauca-Valle-Caldas,San Juan,Pacifico,San Juán,Río San Juan Medio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35027500,QUEBRADA RINCON  - AUT [35027500],Limnigráfica,Automática con Telemetría,Activa,Cundinamarca,La Calera,"(4.66494444, -73.85738889)",2943,2008-07-07 19:00,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Quebrada Rincon,Orinoco,Meta,Río Guayuriba,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21205529,SOLMAFORO BOGOTA - [21205529],Meteorológica Especial,Automática sin Telemetría,Activa,Bogotá,"Bogota, D.C","(4.66754167, -74.06044722)",2562,2015-12-03,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Murca,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35060130,MINAS LAS [35060130],Pluviométrica,Convencional,Activa,Cundinamarca,Gachalá,"(4.67516667, -73.48213889)",23,1973-04-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,San Juan,Orinoco,Meta,Río Guavio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26120150,ALCALA [26120150],Pluviométrica,Convencional,Activa,Valle del Cauca,Alcalá,"(4.67647222, -75.78630556)",1261,1972-03-15,,Area Operativa 09 - Cauca-Valle-Caldas,San Juan,Magdalena Cauca,Cauca,Río La Vieja,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21202280,SEDE IDEAM CALLE 25D KRA [21202280],Pluviométrica,Convencional,Activa,Bogotá,"Bogota, D.C","(4.684, -74.129)",2589,2016-12-12,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Meta,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26110160,SAN FRANCISCO [26110160],Pluviométrica,Convencional,Activa,Valle del Cauca,Toro,"(4.68486111, -76.03572222)",974,1971-06-15,,Area Operativa 09 - Cauca-Valle-Caldas,Meta,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
54085010,NOANAMA [54085010],Climática Ordinaria,Convencional,Activa,Chocó,Medio San Juan,"(4.68819444, -76.93425)",28,1973-08-15,,Area Operativa 09 - Cauca-Valle-Caldas,Meta,Pacifico,San Juán,Río San Juan Medio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
54050020,NOANAMA [54050020],Pluviográfica,Convencional,Suspendida,Chocó,Istmina,"(4.66666667, -76.86666667)",18,1966-07-15,1970-12-15,Area Operativa 09 - Cauca-Valle-Caldas,San Juan,Pacifico,San Juán,Río Capoma y otros directos al San Juan,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
54035010,SIPI [54035010],Climática Ordinaria,Convencional,Suspendida,Chocó,Sipí,"(4.66666667, -76.65)",110,1973-09-15,1984-10-15,Area Operativa 09 - Cauca-Valle-Caldas,San Juan,Pacifico,San Juán,Río Sipí,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21206190,UNIV PEDAGOGICA [21206190],Climática Ordinaria,Convencional,Suspendida,Bogotá,"Bogota, D.C","(4.66666667, -74.06666667)",2570,1986-11-15,2008-12-10,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,San Juan,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35067120,SANTA BARBARA [35067120],Limnigráfica,Convencional,Suspendida,Cundinamarca,Gachalá,"(4.66666667, -73.51666667)",1542,1971-12-15,1992-08-15,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Murca,Orinoco,Meta,Río Guavio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21050090,NATAGA  - AUT [21050090],Pluviométrica,Automática con Telemetría,Activa,Huila,Nátaga,"(2.55144444, -75.8065)",1545,1971-04-14 19:00,,Area Operativa 04 - Huila-Caquetá,0,Magdalena Cauca,Alto Magdalena,Río Páez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21206000,ADPOSTAL [21206000],Meteorológica Especial,Convencional,Suspendida,Bogotá,"Bogota, D.C","(4.68075, -74.12363889)",2550,1985-04-15,2011-05-10,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,San Juan,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35095020,DON ANTONIO CAMELI [35095020],Climática Principal,Convencional,Suspendida,Casanare,Sabanalarga (Casanare),"(4.68333333, -73.03333333)",300,1968-10-15,1993-05-15,Area Operativa 03 - Meta-Guaviare-Guainía,San Juan,Orinoco,Meta,Río Upía,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35207020,ROMERENA LA [35207020],Limnimétrica,Convencional,Suspendida,Casanare,Orocué,"(4.68333333, -71.58333333)",135,1982-12-15,1985-03-15,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Orinoco,Meta,Directos al Meta entre ríos Cusiana y Cravo Sur,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21206540,EDIFICIO PREMIUM [21206540],Meteorológica Especial,Convencional,Suspendida,Bogotá,"Bogota, D.C","(4.68694444, -74.05422222)",2560,1997-01-15,2008-12-10,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Meta,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26100830,PALMASOLA [26100830],Pluviométrica,Convencional,Activa,Valle del Cauca,Cartago,"(4.68841667, -75.96166667)",940,1980-08-15,,Area Operativa 09 - Cauca-Valle-Caldas,Meta,Magdalena Cauca,Cauca,Rios Las Cañas - Los Micos y Obando,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23125150,VILLAGOMEZ [23125150],Pluviométrica,Convencional,Activa,Cundinamarca,Villagómez,"(5.27175, -74.19677778)",1575,1997-08-14 19:00,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,0,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21201640,VILLAPINZON GRANJA [21201640],Pluviográfica,Convencional,Activa,Cundinamarca,Villapinzón,"(5.26375, -73.59086111)",2745,1987-05-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Negro,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23020080,MANZANARES [23020080],Pluviométrica,Convencional,Activa,Caldas,Manzanares,"(5.26561111, -75.14408333)",1974,1970-01-15,,Area Operativa 10 - Tolima,Negro,Magdalena Cauca,Medio Magdalena,Río Guarinó,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35267030,SANTA MARIA [35267030],Limnimétrica,Convencional,Activa,Vichada,Santa Rosalía,"(5.27083333, -70.70558333)",108,1983-01-15,,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Orinoco,Meta,Directos al Río Meta entre ríos Cusiana y Carare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26145020,BELLAVISTA [26145020],Climática Ordinaria,Convencional,Activa,Caldas,Anserma,"(5.27594444, -75.80013889)",217,1963-09-15,,Area Operativa 09 - Cauca-Valle-Caldas,0,Magdalena Cauca,Cauca,Río Risaralda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23020090,MARULANDA [23020090],Pluviométrica,Convencional,Activa,Caldas,Marulanda,"(5.27816667, -75.26713889)",1700,1974-08-15,,Area Operativa 01 - Antioquia-Chocó,Meta,Magdalena Cauca,Medio Magdalena,Río Guarinó,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26147080,GUARACAS [26147080],Limnimétrica,Convencional,Activa,RIsaralda,Guática,"(5.27877778, -75.82786111)",1445,1989-08-15,,Area Operativa 09 - Cauca-Valle-Caldas,Guatica,Magdalena Cauca,Cauca,Río Risaralda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26140080,TAIJARA ALEJANDRIA [26140080],Pluviométrica,Convencional,Activa,RIsaralda,Guática,"(5.28080556, -75.82583333)",1478,1990-06-15,,Area Operativa 09 - Cauca-Valle-Caldas,Quebrada Honda,Magdalena Cauca,Cauca,Río Risaralda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26147010,BOCATOMA 6-930 [26147010],Limnimétrica,Convencional,Suspendida,RIsaralda,Guática,"(5.26666667, -75.83333333)",1413,1967-04-15,1989-08-15,Area Operativa 09 - Cauca-Valle-Caldas,Guatica,Magdalena Cauca,Cauca,Río Risaralda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26170250,IRRA [26170250],Pluviométrica,Convencional,Suspendida,RIsaralda,Quinchía,"(5.26666667, -75.66666667)",785,1962-01-15,1985-10-15,Area Operativa 09 - Cauca-Valle-Caldas,Guatica,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26167080,GUACARI [26167080],Limnimétrica,Convencional,Suspendida,Caldas,Filadelfia,"(5.27988889, -75.64836111)",801,1984-08-15,2010-10-22,Area Operativa 09 - Cauca-Valle-Caldas,Quebrada Honda,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23067080,CHARCO LARGO  - AUT [23067080],Limnigráfica,Automática con Telemetría,Activa,Cundinamarca,La Palma,"(5.25713889, -74.34569444)",940,1974-09-14 19:00,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Negro,Magdalena Cauca,Medio Magdalena,Río Negro,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26167070,IRRA  - AUT [26167070],Limnigráfica,Automática con Telemetría,Activa,Caldas,Neira,"(5.26830556, -75.66419444)",766,1961-11-14 19:00,,Area Operativa 09 - Cauca-Valle-Caldas,Cauca,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21107020,PUENTE MULAS  - AUT [21107020],Limnimétrica,Automática con Telemetría,Activa,Huila,Campoalegre,"(2.56638889, -75.37427778)",740,1967-04-14 19:00,,Area Operativa 04 - Huila-Caquetá,Neiva,Magdalena Cauca,Alto Magdalena,Rio Neiva,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26170260,GUERRERITO [26170260],Pluviométrica,Convencional,Activa,RIsaralda,Quinchía,"(5.28105556, -75.66497222)",797,1978-10-15,,Area Operativa 09 - Cauca-Valle-Caldas,Quebrada Honda,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35080010,ZETAQUIRA [35080010],Pluviométrica,Convencional,Activa,Boyacá,Zetaquirá,"(5.28297222, -73.16927778)",1720,1957-06-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Quebrada Honda,Orinoco,Meta,Río Lengupá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35090060,CAZADERO [35090060],Pluviométrica,Convencional,Activa,Boyacá,Aquitania,"(5.28333333, -72.98333333)",1725,1981-04-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Quebrada Honda,Orinoco,Meta,Río Upía,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
